,filename,label_text,label,0.00 hz,86.13 hz,172.27 hz,258.40 hz,344.53 hz,430.66 hz,516.80 hz,602.93 hz,689.06 hz,775.20 hz,861.33 hz,947.46 hz,1033.59 hz,1119.73 hz,1205.86 hz,1291.99 hz,1378.12 hz,1464.26 hz,1550.39 hz,1636.52 hz,1722.66 hz,1808.79 hz,1894.92 hz,1981.05 hz,2067.19 hz,2153.32 hz,2239.45 hz,2325.59 hz,2411.72 hz,2497.85 hz,2583.98 hz,2670.12 hz,2756.25 hz,2842.38 hz,2928.52 hz,3014.65 hz,3100.78 hz,3186.91 hz,3273.05 hz,3359.18 hz,3445.31 hz,3531.45 hz,3617.58 hz,3703.71 hz,3789.84 hz,3875.98 hz,3962.11 hz,4048.24 hz,4134.38 hz,4220.51 hz,4306.64 hz,4392.77 hz,4478.91 hz,4565.04 hz,4651.17 hz,4737.30 hz,4823.44 hz,4909.57 hz,4995.70 hz,5081.84 hz,5167.97 hz,5254.10 hz,5340.23 hz,5426.37 hz,5512.50 hz,5598.63 hz,5684.77 hz,5770.90 hz,5857.03 hz,5943.16 hz,6029.30 hz,6115.43 hz,6201.56 hz,6287.70 hz,6373.83 hz,6459.96 hz,6546.09 hz,6632.23 hz,6718.36 hz,6804.49 hz,6890.62 hz,6976.76 hz,7062.89 hz,7149.02 hz,7235.16 hz,7321.29 hz,7407.42 hz,7493.55 hz,7579.69 hz,7665.82 hz,7751.95 hz,7838.09 hz,7924.22 hz,8010.35 hz,8096.48 hz,8182.62 hz,8268.75 hz,8354.88 hz,8441.02 hz,8527.15 hz,8613.28 hz,8699.41 hz,8785.55 hz,8871.68 hz,8957.81 hz,9043.95 hz,9130.08 hz,9216.21 hz,9302.34 hz,9388.48 hz,9474.61 hz,9560.74 hz,9646.88 hz,9733.01 hz,9819.14 hz,9905.27 hz,9991.41 hz,10077.54 hz,10163.67 hz,10249.80 hz,10335.94 hz,10422.07 hz,10508.20 hz,10594.34 hz,10680.47 hz,10766.60 hz,10852.73 hz,10938.87 hz,11025.00 hz
178,Obergeil.wav,kick,1,1.6613989,13.469598,2.1627035,0.15875947,0.099332675,0.61038595,0.9376579,1.1489393,1.0291312,1.7174592,2.016789,1.934238,2.1290388,1.8063629,1.1635565,0.521242,0.42311308,0.22291853,0.17656219,0.094040774,0.02112651,0.018518548,0.007702255,0.0029345758,0.0033078708,0.0009432333,0.0006235335,0.00032122523,0.00039595753,0.0005047449,0.00031030749,0.00029453708,0.00017187634,0.00011738149,5.5090535e-05,3.2627322e-05,4.393564e-05,2.5621623e-05,3.454228e-05,2.06252e-05,2.183564e-05,3.4036773e-05,2.0371928e-05,1.7876006e-05,1.1131024e-05,1.5147835e-05,7.278834e-06,5.7226507e-06,3.6565177e-06,5.474177e-06,6.4732817e-06,4.7286458e-06,4.219206e-06,4.528735e-06,5.2948985e-06,5.088423e-06,3.8651074e-06,3.5609232e-06,3.5201317e-06,2.9380828e-06,3.5228584e-06,3.0206772e-06,3.145756e-06,2.815862e-06,1.9160461e-06,2.1012177e-06,1.9601673e-06,1.1904934e-06,1.4031577e-06,1.5431038e-06,1.0812249e-06,1.4280836e-06,2.1163175e-06,1.5541286e-06,1.2566742e-06,1.6016776e-06,1.4596243e-06,1.8933454e-06,1.9976221e-06,1.4613736e-06,1.3426411e-06,1.5056672e-06,1.3903488e-06,9.5321815e-07,5.237942e-07,7.8006326e-07,1.0476563e-06,1.3358481e-06,2.2511917e-06,1.7109385e-06,1.1946306e-06,1.5223144e-06,9.615658e-07,8.6924797e-07,1.3945785e-06,1.3999436e-06,9.980374e-07,1.3669379e-06,6.5256404e-07,1.109626e-06,9.031277e-07,1.2021825e-06,1.2151202e-06,8.452547e-07,6.76017e-07,6.8630493e-07,4.5761846e-07,5.8016826e-07,6.885475e-07,7.273446e-07,6.797314e-07,6.326525e-07,7.239374e-07,5.476961e-07,5.076722e-07,5.406033e-07,6.085107e-07,7.264008e-07,5.997838e-07,5.4871265e-07,4.5645785e-07,2.800312e-07,8.365295e-08,2.9660994e-08,2.1982936e-08,6.3479755e-09,9.868105e-10,6.384798e-11,3.8339917e-12
179,Passion.wav,kick,1,6.106838,32.36505,16.050957,1.609242,0.032864258,0.012152053,0.008087588,0.0060248477,0.012421708,0.012910869,0.011809712,0.0042477744,0.003296635,0.0043385327,0.00852989,0.016172977,0.014220963,0.005077666,0.0028011845,0.00674433,0.004219458,0.002916244,0.0020218594,0.0032170508,0.004719054,0.004067504,0.004800061,0.003689139,0.0064549833,0.0120079955,0.014467094,0.0100206,0.0079019815,0.008504361,0.007040093,0.006150907,0.0053822054,0.004843007,0.0037636363,0.0021910472,0.002079448,0.0036749302,0.0032848592,0.0015283724,0.001075972,0.0007096976,0.0006501061,0.0005097681,0.00052572554,0.0011585195,0.0006074351,0.00050409767,0.0005869205,0.00086865283,0.0007104127,0.00034193558,0.00039257764,0.0005769764,0.0006725957,0.0012239423,0.0006334934,0.00028129984,0.00016161049,0.00014831474,0.00034932554,0.0003292698,0.00028356878,0.00022049331,0.00012478558,0.00010597,9.7770506e-05,7.23132e-05,0.00014271036,0.0001046708,8.18546e-05,0.00018789175,0.00021577996,6.8850786e-05,7.4735995e-05,0.00013526715,0.00020341271,0.00020836276,0.00011149922,8.060517e-05,8.7491644e-05,7.255763e-05,1.98036e-05,7.881095e-06,5.9953954e-06,1.8660485e-05,2.4612838e-05,1.3169945e-05,7.202511e-06,5.232767e-06,5.110055e-06,3.1087357e-06,6.3570023e-06,1.2682957e-05,9.178886e-06,1.1301246e-05,9.928942e-06,2.1817978e-05,2.2388622e-05,1.0508813e-05,7.061489e-06,4.770634e-06,4.234932e-06,7.227166e-06,7.686327e-06,4.5883567e-06,5.9295335e-06,1.0322864e-05,4.32242e-06,3.5323e-06,3.8045525e-06,6.227534e-07,3.6770698e-06,4.9773275e-06,3.221255e-06,1.7634435e-06,1.2814921e-06,1.6753795e-06,1.2637731e-06,3.103596e-07,6.253679e-08,1.3075728e-08,1.7972384e-09,1.5670668e-10,8.834846e-11
180,Pillow.wav,kick,1,3.0118241,15.0492,5.3840837,0.90515494,0.23204401,0.1069499,0.056260522,0.029461859,0.010490755,0.015020697,0.022468638,0.025397325,0.018723562,0.016870772,0.016024578,0.019678794,0.016137071,0.017588152,0.010857781,0.0069881915,0.007530592,0.0048538996,0.0032217866,0.0024905987,0.0014058824,0.0017099193,0.0021535007,0.00231042,0.0032176294,0.0037445496,0.0028869973,0.0037362801,0.0038105466,0.0046523544,0.0050236573,0.005082905,0.006892489,0.006873789,0.0033780471,0.0029658803,0.0031621226,0.0028821407,0.0033233163,0.0023263423,0.000727585,0.0019092688,0.0015373457,0.00034946494,0.00021310401,0.000662624,0.00085500587,0.0010102084,0.0007594041,9.419164e-05,3.0316705e-05,0.000106544074,0.00034105446,0.00043056358,0.00022675117,0.00020969752,0.00017320672,7.0114686e-05,6.443837e-05,0.000147932,3.376487e-05,0.00025285556,0.00049066235,0.00030059437,0.0001596321,0.00019598106,0.00032592868,0.000294176,0.0002605932,0.00013415546,4.967406e-05,6.988943e-05,3.7218186e-05,0.00012327806,0.00011699543,9.900968e-05,0.00011264659,8.844426e-05,1.7427958e-05,1.6388653e-05,2.8324941e-05,5.152133e-05,0.00010350136,9.755291e-05,6.17496e-05,2.4318026e-05,3.0659397e-05,8.2324725e-05,7.606341e-05,3.5853158e-05,0.00010117995,0.000109273344,7.76903e-05,9.0278496e-05,6.663772e-05,1.8119164e-05,2.9072887e-06,1.0006474e-05,9.48512e-06,1.9329168e-06,2.3034875e-06,3.996192e-06,1.0790007e-05,1.550405e-05,6.982617e-06,9.631267e-07,8.0588535e-07,1.5969048e-06,1.1856561e-06,2.0932673e-06,3.0637964e-06,4.2942306e-06,4.6122573e-06,3.969183e-06,7.4084865e-06,5.911818e-06,2.3965706e-06,1.4966472e-06,1.4431555e-06,1.0572275e-06,3.0259685e-07,4.533922e-08,9.069515e-09,8.631915e-10,1.02133385e-10
181,Plastine.wav,kick,1,2.519378,19.197554,3.6221902,0.1706963,0.028733496,0.009488976,0.004551333,0.004690088,0.0053768037,0.0050277426,0.0030550954,0.0023606014,0.007174007,0.012729693,0.010172169,0.003865142,0.0020612613,0.0012709226,0.0016452805,0.0068589356,0.009349265,0.004120338,0.002313191,0.0013773722,0.0026981796,0.0022863382,0.003976409,0.00453549,0.0038492032,0.005637728,0.005097512,0.0018488256,0.005151251,0.0037823038,0.0017739636,0.0007826586,0.0009283641,0.0013697669,0.0010872921,0.002548521,0.002741542,0.0017230044,0.0013643597,0.003035516,0.0029802313,0.0021949841,0.0011946361,0.0015186169,0.001989829,0.0020322942,0.00018818573,0.00036207945,0.00031560127,0.0010646246,0.0015271354,0.00059682893,0.00047302747,0.0012045411,0.0009385412,0.00040679012,0.0010387615,0.000945148,0.000721817,0.00034231096,0.00047948866,0.00097188575,0.0015939653,0.0016661304,0.00021898898,0.0006327651,0.0005880087,0.00051312166,0.0016733509,0.0019565846,0.0026672692,0.0020508762,0.0009153816,0.00023998,8.402715e-05,0.000269963,0.00014929124,0.00019241213,0.00040405185,0.0002700825,0.00018011188,0.00026610715,0.00031826322,0.00029646783,0.00043598007,0.0006010548,0.0006964281,0.0006477661,0.00026202688,0.00022943904,0.00028721543,0.000118265336,4.31424e-05,4.2323143e-05,0.00019508805,0.00019565709,0.00012469885,0.00015489897,0.00018529396,3.4421704e-05,0.00012375499,0.00037853364,0.000120387725,2.581194e-05,2.9115394e-05,4.0814266e-05,3.4868746e-05,3.5209447e-05,4.583498e-05,6.527824e-05,0.00010527382,0.00017830703,7.367145e-05,0.00012301141,4.510188e-05,9.398948e-06,1.635875e-05,1.41800165e-05,9.128091e-06,5.0244907e-06,6.553682e-07,2.2034497e-07,6.409741e-08,6.085372e-09,2.012307e-10
182,Plumbing.wav,kick,1,2.5172317,15.223326,2.5539875,0.15612543,0.09308505,0.07179459,0.06827426,0.038425464,0.033313684,0.042667497,0.093946576,0.16114263,0.18940124,0.18318714,0.13420366,0.12517142,0.12963346,0.09450593,0.14856064,0.070857145,0.07018057,0.1279356,0.07068028,0.040357735,0.045443956,0.06745814,0.11308233,0.09314461,0.0700258,0.052576866,0.05124716,0.06706656,0.04618228,0.023815382,0.029949317,0.020232609,0.017195346,0.033260997,0.019201487,0.012758379,0.02113672,0.012053326,0.0048479266,0.0048751445,0.0031799527,0.0035355596,0.0021792073,0.0011482204,0.0019921379,0.0011971705,0.00044188948,0.0007451089,0.0015367768,0.0009944818,0.0003475674,0.00026717279,0.00024211782,0.00021560944,0.0003207219,0.0004231556,0.0005906707,0.0015964475,0.0013191652,0.00012312255,7.646345e-05,0.00017489052,0.0005860324,0.00027557104,0.000120640456,8.927754e-05,0.00018227969,0.00020079041,9.553396e-05,6.05917e-05,6.946283e-05,4.096348e-05,7.056451e-05,0.000116395226,4.4026605e-05,1.9251831e-05,3.6788217e-05,5.6471483e-05,6.384889e-05,0.00012032452,0.00016940807,0.00043936135,0.00011024545,0.00053901476,0.000535485,0.00017632994,5.3135984e-05,4.037064e-05,6.0945742e-05,5.4847922e-05,2.1625732e-05,5.903412e-05,5.4728906e-05,4.3313612e-05,1.822711e-05,5.0938306e-06,2.9424062e-05,0.00018932254,8.525004e-05,2.4799847e-05,6.20604e-05,0.00016293016,0.00010882489,5.0385825e-05,9.4878385e-05,0.00015119127,0.00025586417,0.00022577043,6.538342e-05,5.852105e-05,4.5024306e-05,2.7123608e-05,3.0143718e-05,2.5982159e-05,0.00018439666,0.00027617527,0.0001258309,4.013032e-05,2.6932064e-05,1.7648317e-05,3.1510936e-06,5.3906604e-07,4.203985e-08,6.3752967e-09,3.510511e-10
183,Producer.wav,kick,1,3.5308943,17.769331,4.8650947,0.06929111,0.009713342,0.005097357,0.0034001165,0.0017927641,0.001752148,0.0029844916,0.004024045,0.0031172766,0.004304354,0.0046052965,0.0016797369,0.0022211983,0.003156401,0.001808028,0.0006958886,0.0005636795,0.0012412998,0.001803182,0.0034751445,0.0016275919,0.0010727973,0.0016144735,0.0009621957,0.00068307645,0.0015156379,0.00081834936,0.00043457348,0.00014701043,0.000117060685,0.00035529875,0.0008552365,0.00094505685,0.00045389374,0.00027008515,0.00021704585,0.0001804492,0.00057510205,0.0019793317,0.0017748945,0.0005821197,0.0013974553,0.0019146095,0.0012999062,0.0007281294,0.00058284885,0.002503839,0.0011553987,0.00042484363,0.002837499,0.005324628,0.0042752163,0.0012689693,6.107431e-05,5.9278544e-05,0.0002694314,0.0005742549,0.00012763761,0.00076491653,0.0009883011,0.0010594111,0.0012367343,0.0016516484,0.0006102015,8.58993e-05,0.0003860177,3.6041813e-05,0.0010186173,0.0016418643,0.00072452414,0.0003753245,0.0016770682,0.0015367744,0.00042517425,9.147799e-05,0.00027279268,6.347598e-05,0.0002532429,0.00037644274,0.00014325982,0.0002624646,0.00028724168,1.5492988e-05,0.00013982938,0.0001506229,1.9713692e-05,6.372415e-05,0.000128298,3.5176432e-05,1.1394996e-05,3.110906e-05,3.676836e-05,4.2728105e-05,4.5447396e-05,2.5489819e-05,1.6316228e-05,2.8450108e-06,4.6526555e-05,7.400278e-05,4.56998e-05,4.273211e-06,2.1079846e-05,1.4752507e-05,4.0082527e-06,1.7130583e-06,3.8891635e-06,6.637986e-06,1.4013367e-06,7.0838547e-07,3.7624975e-06,3.607851e-06,7.8144177e-07,6.404462e-07,6.7935144e-07,1.2513128e-06,2.3949328e-06,3.338972e-06,1.7872243e-06,1.0969139e-06,4.4894236e-07,3.4550567e-08,3.4120127e-08,7.0268547e-09,5.1181315e-10,1.3199021e-10,2.02751e-11
184,Punchy.wav,kick,1,1.4603311,16.619503,7.1558433,5.1430655,0.9178926,0.0721535,0.10842878,0.056055453,0.034308415,0.026926327,0.01657581,0.009305303,0.018929282,0.017028024,0.020055387,0.012350809,0.008167718,0.0077390196,0.0027426004,0.0028823433,0.005717699,0.004238994,0.0027717492,0.002570258,0.0035443322,0.0029145994,0.0012705505,0.0013129611,0.0021253994,0.004160594,0.0029469917,0.0021126384,0.006584277,0.0061957743,0.0020371068,0.0009366526,0.0011866001,0.0018887174,0.0020420025,0.0010375017,0.0011108505,0.00091317174,0.0016095132,0.001493236,0.0006436595,0.0028140515,0.0020228599,0.0010660179,0.000767498,0.00039720835,0.0010507078,0.00060318416,0.00044800245,0.000624705,0.00044887312,0.00067543646,0.00069716695,0.00052296906,0.00043382644,0.00044545016,0.00040232917,0.0012167402,0.0006586771,0.00014539495,0.00011939747,0.00033176815,0.00033077778,0.00026692043,0.00012931201,0.00017806471,0.00019491938,0.00021943056,0.00016508864,9.047471e-05,0.00029140615,0.00035835634,0.00014755825,0.00020722601,0.00013151785,4.9533395e-05,8.826606e-05,0.00014244346,8.1902086e-05,0.000102800295,9.5459785e-05,3.8163686e-05,9.9751e-05,0.00021401723,0.00011209507,7.409108e-05,0.000114585666,7.2817296e-05,4.136798e-05,3.469227e-05,1.3714056e-05,4.401997e-05,2.6305066e-05,2.1142432e-05,2.56791e-05,1.545547e-05,2.7646489e-05,1.1443907e-05,1.9594827e-05,2.2336862e-05,7.0488904e-06,2.2403645e-05,2.2244161e-05,7.3338647e-06,3.5675976e-06,4.579722e-06,7.464552e-06,3.8905414e-06,4.588987e-06,3.893655e-06,2.41904e-06,3.543801e-06,6.0128905e-06,1.0849598e-05,1.2097844e-05,7.811911e-06,4.3420423e-06,1.4032188e-06,5.3989726e-07,2.5102176e-07,1.9446622e-08,1.130105e-08,2.7807951e-09,3.630603e-10,5.8143428e-11
185,Pwr Rock.wav,kick,1,4.5250773,48.33456,13.577065,0.9185592,0.16419357,0.1247179,0.05936539,0.02995144,0.039246306,0.033769146,0.03012117,0.04882188,0.052271478,0.0312322,0.026427101,0.024806358,0.016953666,0.009971782,0.0076944926,0.005840629,0.0014185188,0.0052179266,0.0043245573,0.0053618634,0.011976101,0.0132006,0.011114378,0.013173199,0.013675307,0.014389891,0.014079281,0.011081603,0.010192339,0.008735472,0.0071647707,0.0071275043,0.0030695333,0.0014515563,0.001773179,0.0013809069,0.0008366385,0.0016529338,0.0036258767,0.003694727,0.0016888051,0.00033923177,0.00065780146,0.0010162367,0.00059287576,0.001513962,0.0016387362,0.000954456,0.0008472421,0.0007332319,0.0030770302,0.0013732244,0.00036378964,0.00056832394,0.0005118118,0.0012940967,0.0019463638,0.0008661009,0.0007814753,0.0010355818,0.0025165144,0.0030093158,0.002098701,0.0010563473,0.00052252435,0.0007728123,0.0010913298,0.00026953773,0.00016928493,0.0007385162,0.0013779788,0.0008401727,0.0005967571,0.00011532338,0.00029884937,0.0012023963,0.0005149476,0.00023258028,0.0001763198,6.0370498e-05,0.0006885228,0.0013944455,0.0010651824,0.0006068505,9.2707356e-05,0.00036487024,0.000871808,0.0003956185,0.00023539393,0.00010769817,2.2897726e-05,6.659454e-05,5.447536e-05,5.353811e-05,8.872409e-05,0.00023118971,0.000109169465,9.928271e-06,7.848495e-06,7.345664e-05,0.000116073876,6.0140846e-05,4.6104615e-05,4.1960157e-05,0.00013285837,0.000111123314,3.9763505e-05,1.7542912e-05,2.2932938e-06,2.4363499e-06,7.199534e-06,3.1123145e-05,3.6654154e-05,3.4665904e-05,1.6159527e-05,6.648255e-06,1.1721018e-05,1.0636024e-05,6.2744716e-06,3.1886145e-06,5.165288e-07,1.0608357e-08,1.5108824e-09,3.079128e-10,6.24548e-12
186,PwrDown.wav,kick,1,2.145623,31.36985,6.3586087,0.2024084,0.04806416,0.008445171,0.0067772386,0.0060106586,0.0030103272,0.007090185,0.010362185,0.007266414,0.0073292647,0.009966987,0.011028289,0.014368595,0.008803458,0.007267798,0.007657249,0.009095637,0.011532972,0.012868514,0.0067281704,0.006898045,0.008896236,0.011725952,0.008082096,0.0050449837,0.0054959725,0.0065828143,0.0048513375,0.0030693815,0.008135402,0.01226631,0.0063664634,0.0074954643,0.006708219,0.0033871217,0.003686556,0.0025239782,0.0018327653,0.0021767272,0.0021152555,0.0017435692,0.0016277775,0.0032733085,0.0019238185,0.0010169351,0.0008391703,0.0010437971,0.0016812371,0.0013634248,0.0010543757,0.000980256,0.0006196586,0.0007962518,0.00075953256,0.0006169055,0.000490123,0.00038757984,0.00037973025,0.0008644677,0.0004536978,0.00012093002,0.00013140221,0.0003311336,0.00028431218,0.00021505253,0.00014308612,0.00018936966,0.00016334643,0.00014655181,0.00014113204,6.98929e-05,0.00020963271,0.00026622647,0.00012097094,0.00017307754,0.00011711933,4.5405617e-05,7.92452e-05,0.00012833303,6.128751e-05,8.4065156e-05,8.499929e-05,3.836871e-05,7.5822856e-05,0.00017424556,0.000105368956,6.20371e-05,8.436026e-05,6.62324e-05,3.235804e-05,2.3783992e-05,1.0289898e-05,2.6848193e-05,1.6642733e-05,1.8221968e-05,2.1631404e-05,1.6615417e-05,1.97529e-05,7.5802377e-06,1.4017463e-05,2.2674936e-05,8.457129e-06,1.5095949e-05,1.8081157e-05,8.434816e-06,3.6941003e-06,2.8329086e-06,4.430361e-06,3.0252847e-06,3.4714474e-06,2.823983e-06,4.2816173e-06,2.9060002e-06,3.8144353e-06,5.8667515e-06,6.679495e-06,4.3009036e-06,2.6890978e-06,9.825783e-07,2.6098084e-07,1.5787901e-07,2.747922e-08,8.829416e-09,1.4936798e-09,2.4905622e-10,5.002148e-11
187,Rap Wave.wav,kick,1,13.197414,67.98466,11.410774,0.6295442,0.04005855,0.05841489,0.012004004,0.0153787015,0.0035491006,0.0029563662,0.0004640571,0.0003013778,7.195734e-05,0.0007541305,0.0005197979,0.0012248091,0.00089355116,0.0010061424,0.0007603614,0.0005133971,0.0003835061,0.00015721229,0.00012256818,3.107634e-05,4.4427114e-05,5.400354e-05,0.00011461424,0.000112575945,0.00016015238,0.00013041002,0.00013222809,8.847586e-05,7.9312085e-05,4.6000157e-05,2.7809834e-05,1.1598795e-05,1.4723285e-05,1.6393093e-05,2.3206117e-05,2.894113e-05,4.0304603e-05,3.6515125e-05,3.4041514e-05,3.5920293e-05,2.071678e-05,1.8444489e-05,1.0097775e-05,7.976375e-06,6.2616177e-06,6.9873154e-06,8.558588e-06,1.4586982e-05,1.43912375e-05,1.3771844e-05,1.3666622e-05,1.43731195e-05,9.964615e-06,6.865535e-06,6.4271826e-06,5.973554e-06,3.6825213e-06,5.576151e-06,5.982632e-06,4.9382047e-06,7.28473e-06,7.5252865e-06,8.377634e-06,7.2474563e-06,5.4055254e-06,5.058254e-06,3.671187e-06,2.8277398e-06,2.9434764e-06,2.6267492e-06,4.1867224e-06,3.375024e-06,4.7469493e-06,5.513496e-06,5.5491414e-06,2.6656414e-06,5.8381147e-06,3.1953357e-06,2.3880903e-06,3.065366e-06,2.3971295e-06,2.0821685e-06,2.0296493e-06,3.3051908e-06,3.3215522e-06,3.6858028e-06,3.1858604e-06,2.542345e-06,2.729692e-06,3.354873e-06,2.9371988e-06,2.3444113e-06,2.0975272e-06,1.5883958e-06,2.2822144e-06,2.4659385e-06,2.6104412e-06,2.5132447e-06,2.998042e-06,2.2233044e-06,1.87989e-06,2.4006038e-06,1.9457361e-06,2.1122578e-06,1.9841978e-06,1.9825711e-06,1.2453038e-06,1.8569218e-06,1.9654437e-06,2.146905e-06,1.931591e-06,1.7731418e-06,1.8744958e-06,1.4478662e-06,1.1837627e-06,7.00231e-07,6.6807434e-07,3.5495606e-07,1.9575673e-07,7.319059e-08,1.665213e-08,4.6887583e-09,7.704656e-10,1.1372813e-10,1.2158377e-11
188,Reggae.wav,kick,1,4.575765,14.974196,4.2895927,0.22937442,0.034268685,0.009999876,0.01728408,0.012492906,0.010068914,0.012439395,0.012454849,0.010331906,0.013338716,0.022928692,0.020751553,0.013442049,0.009098875,0.008852827,0.004900259,0.00090381625,0.0027677454,0.0073462552,0.0046629994,0.0064184917,0.007103966,0.0057771383,0.009398451,0.012869065,0.009208629,0.0072165,0.0107887965,0.006182943,0.006832675,0.011043098,0.0056917025,0.002904126,0.004476728,0.0041980445,0.0035070938,0.0039012409,0.005194398,0.003284454,0.0024689531,0.0037139524,0.0037466467,0.0017560271,0.0015391854,0.0017181835,0.0007143716,0.000941731,0.002178295,0.0030510013,0.0024742074,0.001909814,0.0014287776,0.001586237,0.0020251502,0.0008481322,0.0005492004,0.0005820722,0.00058651203,0.00044413068,0.0022150395,0.00096412725,0.00027208586,0.00078894425,0.00046536536,0.0005800535,0.0007760012,0.0007262767,0.0019251297,0.0009959533,0.00047894448,0.0010576388,0.0014549221,0.00041288123,0.0004702793,0.0009780418,0.000298651,0.0009695108,0.0014519483,0.0008843578,0.00010060645,0.0005079638,0.0008712307,0.00013339387,0.00086803373,0.0020554387,0.0009663464,0.000248156,0.00096537796,0.00066716765,8.473375e-05,0.00011246653,0.00030207535,0.0004522421,7.045775e-05,9.7302e-05,1.4182005e-05,0.00017593411,8.3814106e-05,0.00020138339,0.00015284662,0.000103060236,3.597476e-05,3.5091634e-05,4.868189e-05,0.000103387305,0.0003577137,8.128722e-05,0.00015341141,6.537312e-05,0.00018235977,0.00015532192,6.637152e-05,3.880566e-05,1.10834135e-05,3.20554e-05,8.433533e-06,1.9387011e-05,2.6080445e-05,1.5206431e-05,2.6308765e-06,1.2124264e-07,3.6420545e-08,2.568181e-09,3.8284523e-10,6.758413e-11,1.43936104e-11
189,Rock Club.wav,kick,1,0.5917449,2.1889741,0.78929764,0.048823096,0.0041205273,0.00274749,0.0022625776,0.00039205715,0.0013762228,0.0013386584,0.00044249868,0.00019722313,0.00024886517,0.000432441,0.00096988137,0.0011173706,0.00058961246,0.00049820816,0.00048543196,0.0011962978,0.0009860359,0.00047162024,0.00033768083,0.0002952867,0.0007350485,0.0007931528,0.0009158993,0.00056580425,0.00021439264,0.00042323594,0.0008748138,0.0008090781,0.00031826814,0.00031532685,0.00022672472,3.162885e-05,7.8249155e-05,6.263707e-05,0.00013228416,7.3834344e-05,0.00013945115,0.00012880603,0.000109772656,7.0148555e-05,4.896072e-05,8.100935e-05,0.00012202481,0.0001422692,0.00011143652,0.00017631067,0.00021264971,0.00014473847,0.00018132248,0.00020406266,4.0542924e-05,0.00013170594,0.00010586627,0.00010719716,4.92408e-05,7.537459e-05,2.1605725e-05,4.0169012e-05,2.5764255e-05,3.6748355e-05,4.3813325e-05,2.9761002e-05,2.2887421e-05,4.8623562e-05,1.5781883e-05,2.6433774e-05,3.9949024e-05,1.7090144e-05,1.2210877e-05,1.21329995e-05,6.318567e-06,1.3156104e-05,3.0865922e-05,2.060356e-05,4.9823884e-06,1.32418745e-05,1.1917258e-05,3.7283664e-06,8.905148e-06,1.9577696e-05,2.0848172e-05,2.1099158e-05,1.5883717e-05,1.9944735e-06,2.0510997e-06,3.2509815e-06,4.0554955e-06,4.1945787e-06,2.3789955e-06,2.2005981e-06,9.651566e-07,1.6874345e-06,1.2807751e-06,6.823863e-07,7.6394554e-07,1.0603753e-06,1.5903476e-06,1.2919858e-06,1.1447825e-06,1.2257852e-06,1.5268857e-06,7.276032e-07,1.7601086e-06,8.289459e-07,8.943567e-07,1.2368394e-06,3.0674718e-07,1.9199847e-07,1.7650977e-07,9.2444225e-07,1.505832e-06,9.543692e-07,3.8962003e-07,4.6525855e-07,2.8753635e-07,3.1097832e-07,1.0963544e-07,4.498661e-08,1.2751434e-08,4.9872053e-09,5.5947003e-09,2.711808e-09,8.3839863e-10,1.1275134e-10,1.9404742e-11
190,RoundAmb.wav,kick,1,14.399246,43.94045,10.555458,0.13597843,0.019604854,0.008815871,0.005732693,0.0013002999,0.00072919275,0.0012853785,0.0010180846,0.0013030479,0.0022926887,0.0025778555,0.0023793748,0.007070752,0.0076954723,0.005251518,0.0059632002,0.0033982813,0.0013950332,0.0016908156,0.0021273713,0.002645794,0.004070697,0.004405933,0.0035955096,0.0042133084,0.0054386747,0.005060882,0.0056671426,0.005130185,0.0049263528,0.0013139639,0.0008661782,0.0010614687,0.00092969625,0.0007790248,0.0004457497,0.00037840704,0.00028065874,0.0013267585,0.0026235413,0.002555716,0.0008240027,0.0012703938,0.0020328742,0.0008021859,0.001340852,0.00026351458,0.0029004223,0.0035103795,0.0008178298,0.0023034534,0.004806274,0.0061891847,0.0043615247,0.0014678049,0.00073606474,0.00056231103,0.0004567077,0.0003497222,0.00084705715,0.0021505195,0.0023918329,0.0013611903,0.00082431873,0.0014295796,0.0004734928,6.4448286e-05,2.7011292e-05,0.00045829153,0.0013389861,0.0012020321,0.0006360303,0.0001135956,0.0011956414,0.0010788554,0.0005018681,0.00016888359,0.000104633065,8.076662e-05,2.215809e-05,5.0996397e-05,0.00021557578,0.00016263247,6.5380795e-05,1.922839e-05,6.694245e-05,0.00015665758,0.00015066567,8.0758036e-05,8.2490056e-05,6.012732e-05,2.9834295e-05,2.1940925e-06,8.943874e-06,2.328775e-05,4.816308e-05,2.9871562e-05,1.5017639e-05,2.2175134e-06,1.3562083e-05,8.841578e-06,1.8329274e-05,4.5665242e-06,1.1511729e-05,5.032965e-06,6.720047e-06,1.2511722e-05,6.546741e-06,1.9612219e-06,1.1240049e-06,1.4958645e-06,3.937357e-06,1.386866e-05,7.453402e-06,1.1097862e-06,1.7863302e-06,4.486379e-07,2.434824e-07,1.0260084e-06,1.0971683e-06,8.73066e-08,1.6666238e-08,7.287961e-09,6.7207524e-09,4.0412693e-10,8.417958e-11
